barcode,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic,Glycolysis,Inflammatory_Response,IL6_JAK_STAT3,P53_Pathway,DNA_Damage_Response,Complement,Coagulation,Oxidative_Phosphorylation,Reactive_Oxygen_Species,Wound_Healing,Fibrosis,MYC_Targets,E2F_Targets,G2M_Checkpoint,Mitotic_Spindle,Unfolded_Protein_Response,mTOR_Signaling,Interferon_Alpha,Angiogenesis,Apoptosis,TNF_Signaling,ECM_Organization
patch_x1904_y10864,0.49347573339861267,-0.6037133956281888,-0.8038820694688371,-0.9237404529402755,-1.551050218041527,0.06271736977311136,-0.6652186227371947,0.21278548995013835,-0.6465770233406957,-0.18425060294695836,-1.2743223233310714,-0.8678692185933884,-0.2747305967922278,-0.5246837469565127,-0.2018526608676482,-0.97705997368343,-0.8335958366829047,-0.8411033779138866,-0.8327038358353103,-1.1101432973417422,-0.547204810115503,-0.44188133908646354,-0.42719964519698633,-0.8951960673134527,-0.8373574901074453,-1.003922304267321,-0.4942927137347351,-0.630840907321598,-0.9156996563739795,-0.966209456196561
patch_x1904_y11088,0.17754328734964875,-0.23760912594122335,-1.015293158849727,0.3316715047075865,0.6328861138429103,-0.1740897184543815,0.32567824418544783,-0.05714198640392136,1.2615016919998656,-0.4566257064239198,-1.0427546341486478,-1.1349124689876793,-0.260848716148147,-0.745461226719491,-0.6706028257839208,-0.8500488199754551,-1.3291677306601777,-1.1063622521483365,-1.0128295030244514,0.2656602427482254,-0.8308118462089892,-0.6907915513425662,-0.7173955406129793,-0.30686317137008823,0.6315121343228726,0.9793719399790958,-0.8247355734302703,-0.7647051089985177,-0.8917358217951751,-1.113759911222017
patch_x1904_y14672,0.5505865986459255,-0.5347615256965842,-0.7650375534042252,-0.8912739363992536,-1.5070783455874774,0.10855099975262718,-0.643290261253469,0.2641944600076663,-0.9846569845775063,-0.6970134687057251,-1.2331163897949515,-0.819336517460157,-0.19548403611144377,-0.484506849694904,-0.11488368700579807,-0.9406756419888779,-0.7417139293110923,-0.7915374831414179,-0.7993185793075678,-1.0897185357491193,-0.49508357654772533,-0.39488854627319075,-0.3722409533027622,-0.8450464782081063,-0.7851389999386482,-0.9430826640723846,-0.433805626238444,-0.5694235014737016,-0.8837156290577586,-0.9383576633603401
patch_x1904_y14896,0.5513966818409224,-0.5347615256965854,-0.7648861127957857,-0.8909492712338427,-1.5070783455874774,0.10929991527516647,-0.6428854299645391,0.26504519946488164,-0.9841740446107101,-0.6963453666501211,-1.2326459129134757,-0.8187695466525275,-0.19493609100734205,-0.48372502899143555,-0.11387535107696893,-0.9403170397811238,-0.740975922022969,-0.7913050911364575,-0.7991251817317391,-1.089532372557521,-0.4947881525517961,-0.394585366964721,-0.37159085048690926,-0.8444892605513855,-0.7848133128897807,-0.9426704713881408,-0.433134789778229,-0.5689273105826528,-0.883173526899858,-0.9380633933303737
patch_x2128_y10864,-0.12070234227520489,-1.3461693370207553,-1.2136803559048617,0.10702569211154883,0.6363575774577039,-0.4040067838744978,1.0870108561542797,-0.31212075515260174,-0.18406384179878846,0.11162325806027097,0.42184870281543635,-1.3854001717991364,0.3223319182677723,-0.9541639200622171,-0.02723033591435168,0.7775129685743974,0.14222556756522436,-1.160187379301033,-1.1836237371797667,-0.053047485485400635,0.7590091184684703,-0.9260586947173917,-0.34320524946364733,0.9980107207432469,1.0964933183939456,1.0663632534569443,-0.2612091063322092,-0.2931182513204625,0.0765761948395318,-0.9514081025487786
patch_x2128_y11088,0.13717414146561446,-1.02988043688288,-1.0399022577210695,-1.1207310420529257,0.6112858957953069,-0.2107865790588959,0.20914502476267247,-0.09420991989693742,-0.6318982721553768,-0.4491659089879058,-0.369488722415607,-1.1659824692458662,-0.7500044814629043,-0.773910813429058,-0.7302837085717234,0.6452047585815284,0.45890128755206977,-0.9172154252101654,-0.8736084252817069,-0.4910685367259751,-0.8637305200412653,-0.541968138636526,-0.758602057556416,-0.9117638343629063,-1.1611989790336685,0.9200371095448745,-0.3642537163982225,-0.7562677279659145,-1.1099658368164407,-1.1340126132844017
patch_x2128_y11984,0.5524767927675851,-0.5337606114556427,-0.76420463005781,-0.890624606068432,-1.5066926274080565,0.11079774632024995,-0.6422781830311438,0.2655313362975776,-0.9836911046439129,-0.6957408933617184,-1.2320970232184143,-0.8180324846026069,-0.19425115962721123,-0.48298664277149245,-0.11261493116592612,-0.9397929288620949,-0.7403855161924593,-0.790508318548016,-0.7984966396102895,-1.089266425140949,-0.49385967713601064,-0.3938490743584278,-0.37094074767105256,-0.8440606315846692,-0.7838905329179798,-0.9422994979723134,-0.43224034116460364,-0.568045193443004,-0.8825539815765407,-0.937734503296882
patch_x2128_y14224,0.37277333734400897,-0.7496244494189395,-0.0788931019539156,-0.9899721466839598,-1.6382225265907824,-0.02835075776788473,-0.7079283237193412,0.11008908404325868,-1.1476677979858092,-0.8354378517500406,-1.3607724503026635,-0.610662540181799,-0.43363467698187813,-0.6093375553488103,-0.3790046793645178,-0.4039222029454538,1.3798767682747894,-0.29911124521559457,-0.172775651245827,-0.6346053966174781,1.0758516941338476,-0.5350873207769357,-0.537067021076522,-0.9963953663542339,0.09778902843581445,-0.8006470410849448,0.01748441082423969,-0.7578106431094797,-0.9809842448184668,-0.1780067422719677
patch_x2128_y14448,-0.05954106105290692,0.13521110858595142,-0.30969782137969654,0.13994652087632514,0.3119685885642363,1.2387844350781017,-0.05406315388649823,-0.26460087975663904,0.9575414471827672,0.18609176796471738,-0.15927798714813826,-0.30891393347118806,-0.6117859064270951,-0.4922768772785136,-1.023898526848801,0.09795836200162049,1.149308830354773,0.2662037119912657,-0.3693869284456765,0.4639267193390559,1.8741090138691106,0.46920767273730524,-0.22425019741735347,-1.0023109945580602,-0.0585313386602394,-1.2487277417990055,1.4842951081994176,-0.9015654621297083,-0.679447218395892,-0.31389607573652273
patch_x2128_y14672,-0.20940645212741377,1.3758279282305552,-1.2755438444522051,-0.16040781198984383,0.5237278690666304,-0.4693122174400814,-0.9158091905850552,-0.39209026413097686,-0.13994968328434054,1.2344600700612596,1.4085088586845447,1.0629308926822856,-0.9439413855950091,0.15696497652162078,-1.2488834809696763,-0.33764850502661037,-1.0787954190543976,-0.47871343838093233,-0.5262389828670245,0.2811237603974719,0.8240895328349455,0.7867411441541444,-0.05732753083050608,-0.5892132301294648,0.6572711062161473,0.0037172352564766877,-0.4263443237131263,-0.6191217322879229,1.5307628617881488,-0.2574036506739379
