barcode,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic,Glycolysis,Inflammatory_Response,IL6_JAK_STAT3,P53_Pathway,DNA_Damage_Response,Complement,Coagulation,Oxidative_Phosphorylation,Reactive_Oxygen_Species,Wound_Healing,Fibrosis,MYC_Targets,E2F_Targets,G2M_Checkpoint,Mitotic_Spindle,Unfolded_Protein_Response,mTOR_Signaling,Interferon_Alpha,Angiogenesis,Apoptosis,TNF_Signaling,ECM_Organization
patch_x10248_y10920,-0.013534089606797351,-0.2388753923097233,-0.6278007274601946,0.23322255790531152,0.4664753680973126,-0.4960040871081214,-0.2869100764165609,-0.341758825016802,0.6689104415926492,0.028023762971210897,-0.6181169906829844,-0.44429452421565,-1.4016023966306879,-0.8047022407915061,-0.5598778511542625,0.1801841426105452,0.3428818234868829,-1.552815863259574,-1.1007788803780956,0.17802322235959284,-0.8953373053068572,-0.5912779255813864,-0.6629655308794832,-0.2900593346517156,0.009655998061567703,-1.28851500697734,-0.7482320727622819,-1.3237778766255144,-0.0474114225452909,-1.008215974573902
patch_x10248_y11256,0.09527550208290123,-0.007006883982115581,0.2296028791408805,0.0746040657182129,0.4565153059813497,-0.3989517897612203,-0.23083995583998063,-0.2587465723894004,-0.44906428013090094,-0.41433005811327045,-0.30328121876340824,-0.12817085025629166,-0.10528849825232774,-0.7775350479242429,-0.66725431426743,0.4891398745498849,-1.4716854666524841,-0.5939177797007456,-0.14856583174669896,0.3877482758049463,0.317050573284198,-0.4495287490412269,0.19411075854403784,-0.9377838889679406,-1.1213894255864907,-0.43595819061521446,-0.050820193365806905,-0.9745302035987337,-0.3989305889289213,-0.3531552088829457
patch_x10248_y9576,0.7581494390530117,-0.8406805619416698,-0.807215705571307,-1.1823483791340708,-2.061116758876503,0.06938324873838067,-0.8427732867293863,0.26566486227144737,-1.3611120921298772,-0.3447965074381952,-1.6681923750443182,-1.216899643982995,-0.39358463117597664,-0.634534071523715,0.7975899077877753,-1.3385318904201677,-1.1148350069946662,-0.822484828471353,-0.8316297302712895,-1.493462368502396,-0.7003712507539741,-0.5523855484031275,-0.5101880889655123,-1.2787537177937134,-1.1326243524171429,-1.0202611891781206,-0.4598818056581974,-0.9236967192174509,-1.2165229165509466,-1.0258233803465708
patch_x10584_y20664,0.7624723007383577,-0.8350697210097214,-0.8027150840470608,-1.179880306714491,-2.0556839977223413,0.07399955280244498,-0.8407632885132286,0.2697502820342624,-1.3559623956700113,-0.7772468359758705,-1.229531812196975,-1.2124242591660992,-0.3870411008123583,-0.6317378037980105,0.11899850158892183,-1.33502166211072,-1.1070932761216057,-0.818011672276493,-0.8283628778592024,-1.19109511210598,-0.6962864721742846,-0.5487325252620768,-0.5052686524273869,-1.2739203691572154,-1.1279501733444868,-1.0147037763567461,-0.455002836022093,-0.918205950120404,-1.2134854437061195,-1.0228857362591133
patch_x13608_y7224,0.7526667852081804,-0.8485554264075624,-0.8116387301727197,-1.1864883715798165,-2.0683604404153852,0.06685527270329605,0.0033966405741762662,0.2617532901581137,-1.3674814535407627,-0.7848289903009503,-1.002197024308351,-1.2217728407836133,-0.4009657334261336,-0.6377346189206066,0.7919928375246538,-1.0547088668256965,-1.125293134665292,-0.8273405572355061,-0.8348329427013182,-1.4956278828745366,-0.7047854469610566,-0.5562378273518718,-0.514913846899772,-1.1172059587324008,-1.1379001584991504,-1.0267866674587025,0.01941644619134538,-0.9291874883144943,-1.2190378134224706,-1.028603086579861
patch_x13608_y7560,0.7666897267728424,-0.8315260320000691,-0.7996112071337882,-1.1774918495342537,-2.0534203472414396,0.07685726484210431,-0.8386958617766095,0.2727056920754473,-1.3529809924564067,-0.77457811718382,-1.661578936569305,-1.2092417632963064,-0.3840049027236381,-0.6288404661545091,0.125430918965204,-1.332673440414057,-1.1011851130868977,-0.8148039484262322,-0.8261566918146779,-1.490323589243899,-0.6931899464767776,-0.5461421997620577,-0.5025571519733015,-1.2713549764193819,-1.1246180852926912,-1.0114051829401867,-0.4509079865060773,-0.9143166553433298,-1.2108725638395998,-1.0209588944383088
patch_x13608_y7896,0.7674277763288766,-0.8289667010486527,-0.7989904317511335,-1.1763772361834752,-2.050703966664359,0.07707708884515632,-0.8387532902970715,0.2737487779723365,-1.3511176154479037,-0.7734308175162073,-1.6605251469221878,-1.2081975068390312,-0.3813351423352812,-0.6281329767299338,0.12716487495359735,-1.3318019354544688,-1.098129166689635,-0.8138328026734014,-0.82564757195825,-1.4895206457126566,-0.6923664024082927,-0.5452123393261551,-0.501085194583941,-1.2695703553843665,-1.1234611102747072,-1.0090746549828367,-0.4498624930126254,-0.9130812322964934,-1.2106112758529468,-1.0202955554508175
patch_x13608_y8232,0.7675332119797391,-0.8280807787962408,-0.798524850214143,-1.1762976209441334,-2.0516094268567193,0.07674735284058011,-0.8386958617766095,0.27400954944655803,-1.3507449400462042,-0.7732562284363557,-1.6603797966260336,-1.2078991478512369,-0.38091635639200877,-0.6280655967847357,0.12766828153086662,-1.331559850743473,-1.0971105178905505,-0.8131265148531609,-0.8253081587206315,-1.4893259927353848,-0.6917075671535028,-0.5449466649158954,-0.5011626660254852,-1.269124200125614,-1.123553668276147,-1.0087161122201675,-0.4499496174704141,-0.9124406425685038,-1.2105786148546154,-1.0202323803091533
patch_x13608_y8568,0.7342155463073112,-0.8754284013974253,-0.0021052954320745425,-0.6002947251905059,-2.087827834551132,0.05388565652330217,-0.8516172788804798,0.24828009732330056,-1.3871654906669568,-0.3652617074728094,-1.4052333339418774,-1.2391771150715425,-0.4250459251642545,-0.6507726383163632,0.06955278888775422,-1.3553809863055069,-1.1619644914324352,-0.8464397570411882,-0.8473063791838211,-1.5026353900562954,-0.3301218991806347,-0.5706506641083843,-0.5311828496242865,-1.3014704563852562,-1.1569208277948169,-0.7491236943262768,-0.4853221473321682,-0.9509217826569757,-1.2299139258668588,-0.8650773788802716
patch_x13944_y3528,0.7568842112426665,-0.8428461496697903,-0.8077588840311283,-1.1834629924848492,-2.0633804093574035,0.06839404072465263,-0.8431752863726177,0.2648825478487805,-1.3621962387530069,-0.7822350954002664,-1.6695368652837435,-1.013656889845253,-0.3951027302203355,-0.6358142904824722,0.10926597442828218,-1.3393307699664552,-1.1173476740324166,-0.8236031175200665,-0.8324358367106336,-1.4939976641898913,-0.7015571542125948,-0.5535146646467253,-0.5111952177056014,-0.6393999993310434,-1.1340590014394452,-1.0210141289797274,-0.46079661246496667,-0.9249778986734288,-1.2172414585142401,-1.0260918746986492
