barcode,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic,Glycolysis,Inflammatory_Response,IL6_JAK_STAT3,P53_Pathway,DNA_Damage_Response,Complement,Coagulation,Oxidative_Phosphorylation,Reactive_Oxygen_Species,Wound_Healing,Fibrosis,MYC_Targets,E2F_Targets,G2M_Checkpoint,Mitotic_Spindle,Unfolded_Protein_Response,mTOR_Signaling,Interferon_Alpha,Angiogenesis,Apoptosis,TNF_Signaling,ECM_Organization
patch_x10192_y9520,0.5489664322559311,-0.5367633541784683,-0.7663247985759571,-0.8920855993127775,-1.5078497819463206,0.107202951812054,-0.6438975081868648,0.2624929810932322,-0.98595720756504,-0.6982542296661317,-1.2342141691850683,-0.8205838532369476,-0.1975388302518281,-0.48528867039837575,-0.11715244284568024,-0.9416686942565095,-0.7442231540907257,-0.7930646306025928,-0.8002855671867231,-1.090303620065575,-0.4966028999553727,-0.3962311974964312,-0.37364117475229947,-0.8466752682816175,-0.7865503104837545,-0.9448138733462279,-0.4352591052355864,-0.5713531327166821,-0.8845287822946141,-0.9391366134396648
patch_x10192_y9744,0.4786242081569951,-0.6211737884979666,-0.8141800308426913,-0.9303960888311847,-1.559150299809378,0.04968623968089745,-0.6703464857303115,0.20099667175727806,-1.0499281785516168,-0.2008706805388203,-0.560410900268276,-0.8797756055536441,-0.2920593607094623,-0.5343696367828262,0.556478604316712,-0.9862732919442182,-0.8546290443945246,-0.852789375877659,-0.8408990581111304,-1.1147707823900714,-0.5600768556524869,-0.4524926148830101,-0.43960160660714986,-0.9070262267947131,-0.8500592850133697,-1.016947593089545,-0.5091629219362271,-0.6457266340531346,-0.9236763024116816,-0.9726660868540585
patch_x2352_y8400,0.4883452064969619,-0.6073834145116461,0.0022289519814687733,-0.9250391136019157,-1.5525930907592125,0.05762474421983192,-0.6678500261152418,0.20950406632944574,-1.0404551253567387,-0.1872388641729324,-1.2765962949248795,-0.8712710434391734,-0.2765114183805588,-0.5288534573750153,0.5629717177827521,-0.9794598499968676,-0.8361788621913455,-0.6733292077419593,-0.8351696549271487,-1.1110475185580826,-0.5502434569307887,-0.4445233302031521,-0.4307001988208212,-0.7034621823913508,-0.841591421742751,-1.0052413208569126,-0.498876762879553,0.040699371607757974,-0.9191845988176337,-0.7771167721222008
patch_x2576_y7952,0.5358700872701398,-0.552889194726991,-0.7754869553865172,-0.8992282329518029,-1.5174927364318576,0.09626878518295255,-0.6492277868244464,0.25070416290036995,-0.9977335129092567,-0.7089438625557845,-1.2436629132214185,-0.8316397839857539,-0.21521005985912242,-0.49445334642237354,-0.1373191614223384,-0.9500268841757269,-0.76488735815828,-0.804684230850659,-0.8081906930987934,-1.0949311051139032,-0.5088418940724991,-0.4071456526014487,-0.3863431836159307,-0.8582482503828485,-0.798709293641559,-0.9583337933895456,-0.4490112526700455,-0.5855772715934827,-0.892040769339828,-0.9455759340953953
patch_x2576_y8176,0.5451860440126075,-0.541100649222556,-0.7685206873983236,-0.8942770891792977,-1.5113212455611142,0.10465663903541304,-0.6455168333425857,0.25933309168071184,-0.9891891904197608,-0.7011493385737425,-1.2368017920331977,-0.8236454955981564,-0.2026073224647728,-0.48802504286051485,-0.12301339543201696,-0.9439030618586749,-0.7496844080228625,-0.7960525278092365,-0.8023645911268988,-1.0914737886984858,-0.49972595362663663,-0.39926299058115644,-0.3771917362850469,-0.8495899452552617,-0.7900243056716985,-0.9487297038465783,-0.43945183311194463,-0.5748816012752662,-0.8866971909262203,-0.9410060936300357
patch_x2576_y8400,0.48159451320531893,-0.6110534333951009,-0.8097125328937399,-0.92804226638196,-1.5556788361945846,0.04983602278540449,-0.6714260358341257,0.204156561169797,-1.0452102265682828,-0.19073565043534607,-1.2807129676378133,-0.8757501128194604,-0.2837031978719008,-0.534195898848719,-0.2173558257734579,-0.9829907025039947,-0.8433375328861761,-0.8469795757536218,-0.8382881908374149,-1.112802771507448,-0.5549280374376908,-0.4485945952026447,-0.4360010371654874,-0.9018826791941608,-0.8464224463009867,-0.7365155352398524,-0.5058646426734876,-0.6402134019303398,-0.9231729218364852,-0.9712120467059878
patch_x2800_y7952,0.5027916901410825,-0.5880324058534196,-0.796385759351104,-0.9168413181753079,-1.5379357999411962,0.06990695878950737,-0.6614401973738445,0.22384510289395745,-1.0258926278963783,-0.17437151551446958,-1.2651480241422464,-0.8581173207021289,-0.25473060049249424,-0.5172998847570827,-0.18426980310862776,-0.9693362338240856,-0.8133006362594059,-0.6616585523179552,-0.8260799688631152,-1.1053828385851279,-0.5368649702579258,-0.43122675196013455,-0.41399755724423093,-0.8840945770756012,-0.4586695503556049,-0.2017258870961284,-0.48165862706730117,-0.6186566643302254,-0.9097752542197634,-0.9603067455954741
patch_x2800_y8176,0.5246639364060091,-0.5661235052461238,-0.7824532233747142,-0.9051533722205405,-1.5259785363791305,0.08668266649442591,-0.6537484028841691,0.24134602887098625,-1.0082838937223746,-0.16160247495636962,-1.2509945112911178,-0.8405412256655646,-0.23027855022193225,-0.5025755948417476,-0.1534525362836674,-0.9570334196195603,-0.7815663228699505,-0.8136147236127451,-0.81437941552537,-1.0986543689458927,-0.5183376653702704,-0.4158945412173745,-0.3968948523963492,-0.3362779975368336,-0.8085884674572769,-0.9694629958642298,-0.46080679376220435,-0.5967691328027479,-0.8985072736519439,-0.9508035546277388
patch_x2800_y8400,0.468093126622029,-0.6334071847761541,-0.8197833333549345,-0.9361588955172154,-1.5653217906801216,0.045941662068192,-0.6725055859379401,0.19212467456058982,-1.059698425572214,-0.20063194540580087,-1.149357740892491,-0.887713196860481,-0.3045936049658039,-0.5406242024105803,-0.23531680950580477,-0.45115399371395004,-0.871234208377379,-0.8606907040463451,-0.8459757444766804,-1.1179621513889195,-0.5680955069706051,-0.4596822956267927,-0.44765287994197167,-0.2026324442432546,-0.8567901506900135,-1.0278294799536818,-0.5178278928807053,0.5807389503755718,-0.927703347013239,-0.9767685572718249
patch_x2800_y8624,0.3980209302547606,-0.7148148763728231,-0.8668056422752553,-0.9751187153664428,-1.6181651812608646,-0.013222664212554257,-0.7003714729926424,0.13184370730637363,-1.124152336525587,-0.25275416015186997,-1.3403067059583667,-0.9478687995501492,-0.39849769718132183,-0.5911819412349156,-0.3426415649309701,-1.0360638292517719,-0.9803116855625501,-0.9189878984337916,-0.8871936028255575,-1.1423761242301012,-0.6320337003756072,-0.5147309957794804,-0.5147134857928841,-0.5787933896414142,-0.9225246533869044,-0.3102054500297402,-0.5929056733867252,-0.7308509380290306,-0.9679737930288176,-1.0112500807831681
