barcode,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic,Glycolysis,Inflammatory_Response,IL6_JAK_STAT3,P53_Pathway,DNA_Damage_Response,Complement,Coagulation,Oxidative_Phosphorylation,Reactive_Oxygen_Species,Wound_Healing,Fibrosis,MYC_Targets,E2F_Targets,G2M_Checkpoint,Mitotic_Spindle,Unfolded_Protein_Response,mTOR_Signaling,Interferon_Alpha,Angiogenesis,Apoptosis,TNF_Signaling,ECM_Organization
patch_x2016_y10752,-0.42685883640395395,-1.2828500596445045,-0.7123966382767376,0.7697285702292871,0.3543933787818973,-1.072187230429644,-0.36149255462093804,-0.8213811291558232,0.06774789907775515,-0.8848534417523769,0.16736953359783305,-1.2577301665885305,0.07794981459293526,-1.2577278664173208,-1.6234726696988482,1.111482653372276,0.9031410041207447,-0.6766390079359232,-0.5936850223903479,0.4191861743653078,0.6232854184977876,0.0494004053161832,0.066297872298039,-0.40935578150502605,-0.32499676040758824,1.0490558270739776,0.09732084645801777,-0.7150272508055318,-0.9916018250458608,-0.2502106099326573
patch_x2016_y12096,1.0629382192034105,-1.2084479398986183,-1.2501975688733897,-1.8433349738212725,0.018587346060041848,-0.2877554690533268,-1.209274371039272,0.010847019931872344,-1.1897416532631089,-0.46792609166494153,-1.436295451068923,-1.8204912392328712,-1.001297698587404,-0.5328878887661114,-0.13403072742137154,-1.089004166816192,-1.6378832108614478,-0.8566041074346272,-0.9414081219851409,-0.5723306329477021,-0.8350428889088155,-0.9714164919353042,-0.47888209742137194,-1.7392608108492094,-1.2329727546425406,-0.1692939318434934,-0.9022878164243823,-0.6419778573811791,-1.5161162988507033,-1.2387079313820102
patch_x2016_y14784,0.3572054563154952,0.5600842763736855,-1.1885098361628659,-0.12111655351658662,0.361165937425027,-0.8555471835797408,0.3474985025995703,-0.5928157338612599,-0.0709558816386525,-0.06025958841177171,0.5684584366648144,0.13983089651965142,-0.39851464492263927,0.607327025479203,-1.7099789290074905,-0.44457477175683097,0.22987255137110643,-0.014685783767186454,-0.5912685390734528,0.04541384137579083,0.8426132660831633,0.23952391901576525,-0.5213988285317825,-0.8390202557094523,0.8673975089077708,-0.3379029485147226,0.4910834926459523,-0.7756064474075384,-0.15017052371920311,-0.3371132780972162
patch_x2016_y15456,1.0937052885843705,-1.0797152714216722,-0.23801549424814944,-1.7640023715373967,0.37527543459821505,1.0197778462732756,-1.1709481734065994,0.07792821087916178,-1.43614591584115,-1.1255817510046182,-2.332818068875188,-1.9564345465928414,-0.0239362490585065,-0.7574476858603673,0.033301410264182735,-0.39846741263066676,-1.6699032367004771,-0.5747677583727474,-0.20700468371232722,-1.1237439669540288,-0.7467578504022285,-0.8990982587923284,-0.8416453158359797,-1.9723888128508638,-1.613575468725356,-0.8605344944438948,0.14421080214883297,-1.4803617969721798,-1.3426106850962198,-0.06830039660711086
patch_x2688_y12096,-1.0235539313507775,-0.18223869816496177,-0.9784016075032176,0.8350447310872077,0.1935451110075636,-1.512311359631389,-0.8954282243189787,-0.4062069006325257,0.4128596912288986,-0.21159381562130658,0.12817924026674843,1.5145172799975954,-0.3075954066299758,-1.1581858293641711,-2.7448420907010793,0.9635081081211877,0.16351795352431112,-1.5916448174110263,-0.8314289427195004,0.7164658810033624,0.803413002770685,0.023725325810124473,0.41363271249934724,0.4319160644709122,0.9532015463541058,0.1128951684638244,0.9383033120231818,-0.9011544013504854,-0.25769197487657697,-0.7723256152831408
patch_x2688_y14784,1.2501085221957158,-1.0872009196478833,0.8863434327651959,-0.1136815396442678,0.3622946971988823,-0.20270482177000526,0.36217067055337815,0.16172375846022857,0.24749714094695247,-0.2129261695038902,0.39358228556653846,1.293533905134903,-1.7317444059997562,0.9199290500049936,-2.308346844171659,-0.3768314774325878,0.9973729784831388,0.4344570795904729,0.8362856300045234,0.46012548001348097,0.07514090925176348,-0.7851741679275441,-1.0439285953763138,0.05165419268420448,0.08548334780085604,-0.4185795919460566,2.072483029069313,-1.6732827869286273,0.2752771783587785,0.7340590328722938
patch_x2688_y15456,1.9542146610113624,-0.5972014209020393,0.5223888556210113,-1.2056994790514712,0.36455221674659183,0.9476917190014006,-1.1219030089299955,-0.8796948696145608,-0.2570990115062253,-0.881467401998811,-0.6560131513717562,-0.7734100681272328,2.0311132321980305,0.08771354212197013,-1.5660345119761145,0.25428372897351315,-1.2577458916420565,0.6725002900195977,0.7924825535570751,0.9489725121466822,0.6835888667634844,-0.2748947776403458,-0.8780905996775055,-0.5279988008720323,-0.4309644213594207,-0.30006494714263504,1.572417246200742,-0.09555498619207564,-1.0510464727287019,0.8985656816508122
patch_x2688_y16128,0.15380671113511046,0.451409847357749,0.7468692179425106,0.10834476382753606,0.155167278696494,-1.000237113614366,-1.0704248861611452,-0.7598050815385555,-0.0524325315053236,-0.11716212264572089,0.7014535687838694,0.49087464124370234,-0.5139354566572039,-0.5569837536829257,-1.441534900293985,0.8681667617318728,-1.1840132071552392,0.29226173784773113,0.704097155747285,0.5111079229728887,-0.20893403738828165,0.2769279406345776,-0.011786736658807449,-0.4399415762073859,-1.6895465814088544,-1.0964636695262933,0.4589471467866553,-0.4192486609893144,0.05717140754353974,0.8964285407872908
patch_x3360_y11424,0.0747372123235627,0.9841804821925071,-0.7031581064738398,0.43184793536307414,0.35947279776424407,1.0130354640738397,-0.8031495598804111,-1.2903377831946232,0.2579413704781241,-0.9013693539346327,0.5370199355088378,0.0780490858086186,-1.3072231420517304,-0.46420619273269864,-2.831152307874314,1.3109686233797024,-0.9098717406534794,-1.6591066071341063,-0.24721971123734165,0.6732378683425618,0.4927616405099106,0.3490363014880672,-0.0567018671027064,-0.4519354943028684,0.7381407640642728,-0.1881023295696063,0.2931834084633488,0.6112343873571727,0.010786956722358436,-0.31441430172254325
patch_x3360_y16128,-0.6791742127737943,-0.0233131672632965,-1.3248013971838821,0.7523490664851462,-0.3381007424781303,-1.2460959274148626,-1.3041748749278872,-0.5672499437388985,0.14729187102047986,-1.7867562757907045,-0.39017397033718476,-0.22955212365730918,0.2820495404894498,-1.4346504674136238,-1.8133177713748085,0.6452050813728166,-0.7039890665042515,-0.6605472517576301,-1.1010320205324862,1.0570647854709612,1.075917166003684,0.25735576778096886,0.09209173221363538,0.23309038640278584,0.6420922270740057,-1.4206271491497269,-1.1202688968237753,1.0042927624145133,-0.2012865708602757,-0.8797253140211275
