barcode,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic,Glycolysis,Inflammatory_Response,IL6_JAK_STAT3,P53_Pathway,DNA_Damage_Response,Complement,Coagulation,Oxidative_Phosphorylation,Reactive_Oxygen_Species,Wound_Healing,Fibrosis,MYC_Targets,E2F_Targets,G2M_Checkpoint,Mitotic_Spindle,Unfolded_Protein_Response,mTOR_Signaling,Interferon_Alpha,Angiogenesis,Apoptosis,TNF_Signaling,ECM_Organization
patch_x10864_y11760,-0.524528814981381,-0.11186022619773293,0.2015037107782871,0.6418996194367715,0.41071244249613603,-0.7062690887720837,0.820185114386431,-0.6597085905297342,0.7118741383376268,-0.7734046422309081,-0.22336755935726613,-0.9419077455666435,0.8491118137015866,-0.6867326310849954,-0.9955444946263555,1.520824987739508,-0.011815841315073853,-0.20803386861124978,-0.5687835078184219,0.5323130389107462,0.995222834945865,-0.2838615266796159,1.5715729534167961,-0.215635761863759,0.7445294506853107,-0.9818714175205615,0.21771214621272522,-0.659714450521156,-0.20096830986311984,-0.8056185305727326
patch_x10864_y3248,0.5499115293167605,-0.5357624399375277,-0.7655675955337613,-0.8916797678560151,-1.507464063766899,0.10810165043910319,-0.6434926768979342,0.2634652547586231,-0.9852513722289497,-0.6975543132269258,-1.2336652794900098,-0.8200168824293164,-0.19644294004362142,-0.48494119453016654,-0.11576598094353083,-0.9411445833374814,-0.7426733387856576,-0.7921350625827491,-0.799777898550167,-1.0900908621323184,-0.49571662796757815,-0.395494904890138,-0.3727910403007938,-0.8457751474515184,-0.7857903740363903,-0.9437421723671838,-0.4344205596603101,-0.5701953539708933,-0.8839866801367109,-0.938703863395595
patch_x10864_y3472,0.5482913629267668,-0.5385427572734792,-0.7670062813139311,-0.8929784285176569,-1.509392654664007,0.10705316870754532,-0.6441673957128183,0.2617637758441897,-0.9872945797807872,-0.6992086611741373,-1.2351159165412353,-0.8213776123676315,-0.1994566381161866,-0.4862442290359481,-0.11929515669445157,-0.9423583138868098,-0.7465109766839205,-0.7941269940538449,-0.8009624587021279,-1.0905961622238027,-0.4976579856551228,-0.3973572920707588,-0.37489137247509907,-0.847489663318371,-0.7876902151547972,-0.9461741092042462,-0.436656681194372,-0.5724006468200139,-0.885032162869808,-0.9397078434978343
patch_x10864_y3696,0.550991640243424,-0.5354288018572134,-0.7650375534042252,-0.8912739363992536,-1.5078497819463206,0.10989904769320116,-0.6425480705570964,0.26468059684036105,-0.9848055814903669,-0.696536252951722,-1.233037976981372,-0.8191664262178695,-0.19582650180150513,-0.4837250289914362,-0.11412743505917616,-0.9405101332776075,-0.742082932955153,-0.7914046877100127,-0.7992218805196534,-1.0896387515241486,-0.4948303559797847,-0.3947153009540658,-0.37199091375820453,-0.8450036153114368,-0.7851932811134616,-0.9434536374882097,-0.43369382016174207,-0.5691478398675642,-0.8831348053171504,-0.938288423353289
patch_x11088_y11760,-0.3357794305469994,-0.05451647329340551,-0.5332210466670491,0.9670951377498207,0.6463862501226625,-0.56607210295239,0.8158966370045683,0.9321600714106442,1.268021570997732,0.40859788146510617,-0.2717207801715558,1.2130811995358135,3.258748119072696,-0.6293821329278773,-0.6958447483070376,0.07847829683689635,0.8862455636289784,-0.34990614475381066,-0.846274341224738,1.3689727200581587,0.17401240539411467,0.9986131711602969,1.7388337256494968,-0.13587920311242174,0.6078038605943704,-1.5389216663342153,0.43040442030700604,0.6026374017195528,0.7350925067296814,-0.8085862663677164
patch_x11088_y11984,-0.4516213274316174,-1.1206408181041938,-1.4346322036174113,-0.32288423348472417,0.6371290138165471,-0.6553428332392885,-0.22714646936909566,-0.5960246654466499,0.33004186007242864,-0.8504860031117617,0.6977261937589425,1.6967400532638743,-0.5987801711861951,-0.7733576144130652,-1.6108130584251896,1.7803621378942713,-0.40628452743820814,-0.9880524882657744,-0.860162014884993,0.9331500119100057,-1.1170914547492012,-0.8925569990856753,-1.3034882330609203,0.9938537746830485,0.4271049728998138,-1.7641254629437229,-0.19956959598965118,0.45477066544999695,-0.12535310645523567,-1.0522150787810591
patch_x11088_y3024,0.5528818343650865,-0.5333157606818888,-0.763901748840931,-0.8903811071943742,-1.5063069092286352,0.1110973125292673,-0.6420757673866774,0.2658959389220997,-0.9830224185360381,-0.695327306374916,-1.2318225783708872,-0.817635605037262,-0.19336074883304327,-0.48263916690328523,-0.11192170021485663,-0.9394343266543407,-0.7391309038026443,-0.7901099322537971,-0.7982548926405003,-1.0890536672076916,-0.4934376428561111,-0.3935025837201735,-0.3703906606730209,-0.8434605510312723,-0.7836191270439222,-0.9415163318722445,-0.43168131078108907,-0.5674387379094966,-0.8822829304975884,-0.9374229232651536
patch_x11088_y3248,0.5450510301467771,-0.5417679253831827,-0.7690507295278589,-0.8942770891792969,-1.5113212455611142,0.10345837419934854,-0.6454493614610975,0.25909002326436475,-0.9895235334736987,-0.7013084104917457,-1.2371154432875162,-0.8237588897596807,-0.20281280187880832,-0.4880684773440422,-0.12301339543201896,-0.9441513249255848,-0.7497582087516772,-0.796284919814199,-0.8027997356725174,-1.0915535729234567,-0.5000635810505601,-0.39934961324071894,-0.3771917362850456,-0.8496328081519313,-0.7904042738953794,-0.9486884845781529,-0.43967544526534963,-0.5752123952026349,-0.8868520772570498,-0.9411445736441386
patch_x11088_y3472,0.5454560717442756,-0.540878223835678,-0.7687478483109808,-0.8942770891792977,-1.510549809202271,0.10465663903541386,-0.6453818895796093,0.2594546258888867,-0.9890777427351194,-0.7011175241901493,-1.2369978240671484,-0.8236454955981569,-0.20226485677470982,-0.48828564976167416,-0.12345454240088541,-0.9438754770734668,-0.7499058102093064,-0.796251720956352,-0.8024612899148161,-0.5618099375819441,-0.49997917419458077,-0.3993496132407222,-0.37699170464939924,-0.7398612983613865,-0.7900243056716997,-0.9483587304307577,-0.4392282209585409,-0.5751021305601806,-0.8866197477608078,-0.9408676136159367
patch_x11088_y3696,0.5431608360251168,-0.5453267315732034,0.03863510101151449,-0.8958192487149956,-1.5140212728170648,0.10375794040836427,-0.645584305224074,0.25702394172540993,-0.9922725763616221,-0.7031536447405544,-1.2389973508134262,-0.8259700759094438,-0.2070593764355996,-0.48941494633334975,-0.12629048720072636,-0.9455581489713927,-0.7549980604973792,-0.7986088398638135,-0.8039359464305222,-1.0925907678480815,-0.5024691764459941,-0.40160180238937415,-0.37989216336628995,-0.8521617190555341,-0.7925755208878427,-0.9521509031258316,-0.4419674698377606,-0.5782998051913988,-0.8875103441630743,-0.7510962420786854
