barcode,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic,Glycolysis,Inflammatory_Response,IL6_JAK_STAT3,P53_Pathway,DNA_Damage_Response,Complement,Coagulation,Oxidative_Phosphorylation,Reactive_Oxygen_Species,Wound_Healing,Fibrosis,MYC_Targets,E2F_Targets,G2M_Checkpoint,Mitotic_Spindle,Unfolded_Protein_Response,mTOR_Signaling,Interferon_Alpha,Angiogenesis,Apoptosis,TNF_Signaling,ECM_Organization
patch_x12656_y7280,-1.1890670626108655,1.030363846555129,1.0384333491607938,1.4722959273334346,0.6382861683548111,-1.2586691781983952,-0.1703920153925982,-1.231891642612091,1.8827888576503615,2.470784182095884,1.4092175399824807,2.4829662970144777,0.5033001685477692,1.8001935779814104,1.6358279995595626,0.6820756238905334,2.035391598871594,1.584202909106033,1.3413575482529276,1.9124445520424123,-0.2799840827531655,2.297545156002882,2.2365576092134214,1.892138132211871,-0.25580136509383167,0.5183113705690332,1.2759528085269038,1.1600831045155229,1.9827633297212133,1.4594621213214325
patch_x12656_y7504,-1.3913178336285368,1.3798926068714739,1.2609692692706211,1.208459559842156,0.6309575229458031,-1.3987163809135785,0.5801230791922982,-0.6643860932245661,1.0234042498284948,3.301509087763335,1.3239107703460222,2.5522376547210057,0.8156686627411173,0.33720920300317536,1.2829196687546829,1.5106333766131126,0.9399962073475406,2.297146440645028,1.7098691326969746,1.7777060807701357,1.9126020759502578,1.7154224448866893,1.3315857392102883,2.1096534734348324,1.2315897576472576,-0.1648902226615487,0.1311428917272501,1.283631538913626,1.193691188827284,1.9287299405482128
patch_x12656_y7728,-2.2015360424917123,2.1729027942125194,0.993954517342705,1.422584601148985,0.6332718320223318,1.0962932835897197,0.4207244301499321,-2.1060872020063983,2.3309812585998153,3.8298299749670335,2.4390609761359734,1.7477827738575114,1.2600775862267553,1.1456020189386829,1.0926243876445376,1.252017454010346,1.27866455167363,2.030622867611813,2.0960791716418132,2.0115968030699163,0.33271963387408765,1.7713870745914215,2.27303679289162,2.8201171908127707,1.351206329236106,-0.7623945456628805,-0.4497656534564527,2.5469966089788905,2.6157699316099494,2.0825686336691756
patch_x12656_y7952,-0.7811901739297044,0.8893240986039718,1.418841731473275,1.5402173643068393,0.6274860593310094,0.738991922516042,-0.16704674628279317,-0.8833315335695688,2.4406817636636853,3.3550362154962983,2.4793673542047228,2.388555026173758,-0.20641831842083191,0.6832062078702176,1.9280096096309205,-0.11416836894047441,0.5587279103231683,1.3428904244338908,1.4368310565614997,1.454800050436693,-0.08147420540854614,-0.6453286151708797,-0.23846671097171482,2.611488499051408,0.3910425338008537,-0.2197436300318129,-0.36217279069438435,0.927307970266804,2.2811131201385453,1.6280716091782217
patch_x12880_y6160,-1.1320912112293866,0.9351816317185484,0.7506425970745078,1.192240932901081,0.6267146229721663,2.480487075203298,-0.06859506460331104,-1.1880177934613416,2.0826707389036048,0.732816519912789,1.4376278586490883,1.0788591387351014,0.7769035146096607,0.2620369187085494,1.6437883821762065,1.641999355324767,2.4730511895627356,1.0534235900262803,-0.3314111205499137,1.5261715622959828,0.18245930941492344,0.7635464602613163,-0.31913098093105396,1.375704049075574,0.6261896500921929,0.08811901262337736,-0.2579298405930193,0.22013255916056745,0.0939578762797658,0.2629221142494895
patch_x12880_y6384,-1.565080678955466,2.417474000907956,-0.19488230852626645,1.8308836885199753,0.64060047743134,-1.5618301817230311,-0.12566729829748957,-1.5478805838640315,2.2490739646965623,1.0527358529281696,2.560175670147613,1.1314411080081552,1.9881970006006842,0.7786745293457806,1.0392831516297074,1.5597556613757178,1.867762199202863,0.05800917798050725,-0.278159420667842,1.4755402795147743,1.7649612273839426,1.683681247865451,2.5370623209002217,2.1828875088878545,1.1995970437704822,0.35907088905870466,-0.637828829909017,0.2911585528228414,2.169240663610926,0.20986929387838363
patch_x12880_y6608,-2.1726430752034727,2.1514484560889047,-0.48610643707854395,2.04872064841672,0.6398290410724968,-0.860428425239441,-0.31849752388478525,-2.0838464419105893,2.0415380882198675,0.6386670529531276,2.0393022455519625,2.4084538618635136,0.8115465513993377,0.6718620663639713,0.50769407651802,1.122689211449117,2.3137557648497813,0.38328858054101544,-0.046204918355761536,1.8903991530414674,1.2622865699695285,1.8605293885640863,1.0002607459985577,2.504470274000069,1.9223273829567649,0.410146879715677,-1.6271073903381885,1.2894342414333304,1.312322414485934,0.1320911235620333
patch_x12880_y6832,-2.8721499140836784,2.1428183286488536,-0.5020052310124021,1.8257706203663286,0.6402147592519184,5.956006096922423,0.12794731359751513,-0.7162915767440715,2.2305011892076085,0.6698318885092652,2.3711115507261007,1.672327203387502,3.097297115054728,1.7464132171421545,-0.0453007287710306,1.8468895432371606,1.826305131417197,0.41648082811932063,0.004218406094379742,2.2764209224809426,2.7491883985508956,2.151214624661969,1.2034275698878214,2.758799688928651,2.2720961475162165,0.15412449568104486,-1.2581609628777617,1.6089129879847048,2.6252647575217787,0.1274242886761925
patch_x12880_y7056,-0.9713522076927913,2.583773457069398,-0.13508016359798328,0.6180401889011157,0.6429147865078682,0.007372366294754262,-0.10522335519968891,-2.7170396664962047,2.485986339160568,1.0461610750776864,1.8450615877382328,3.0604624240288927,1.6182417294772495,1.388823338409174,-0.03885897462083158,2.1436773809163374,2.0881964145452683,1.0201646468544878,0.8308763963812017,2.0094465170998146,2.2779709793239284,1.9335124518273323,2.006093270518416,2.7629611828935334,1.5766886064670853,0.4572009497509377,-0.6989397035448265,1.6603899340688768,2.338567064283375,0.8613713573443791
patch_x12880_y7280,-2.8343460316504667,2.14618173973345,1.2335107088657724,1.1886375960437798,0.6452290955843977,0.5853628452134171,0.29358183358029144,-2.650681988833298,2.0649020640868883,3.373727983498968,2.5002582421148185,2.7386365220484405,2.010263811812459,2.7868046501182353,0.4544050357329515,1.6400589211268601,1.350770432803128,2.072244192433346,1.6481487269162403,1.7275390437311289,2.0589177493728372,1.984815832322421,1.855840190493694,3.0762888542165725,1.3535901595037882,0.3915834719368698,1.3742243513528227,1.9228401034580467,2.6345201181169493,1.7695089946711977
