barcode,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic,Glycolysis,Inflammatory_Response,IL6_JAK_STAT3,P53_Pathway,DNA_Damage_Response,Complement,Coagulation,Oxidative_Phosphorylation,Reactive_Oxygen_Species,Wound_Healing,Fibrosis,MYC_Targets,E2F_Targets,G2M_Checkpoint,Mitotic_Spindle,Unfolded_Protein_Response,mTOR_Signaling,Interferon_Alpha,Angiogenesis,Apoptosis,TNF_Signaling,ECM_Organization
patch_x10304_y11200,0.7081226575033911,-1.1507122804623646,-1.1790943730796362,-0.159183504090735,0.2741804909795007,-0.2464439667560231,-1.1836541101946063,0.06753481239647564,-0.680715546473186,0.16307381796283746,-2.241105181455592,-1.0307915802000904,-0.881553448109741,-1.0807617967608023,0.01951441289847306,-2.0487599906350478,-1.991395851319122,-1.0848473896015527,-1.1228882755442966,-1.688182654599472,-1.097536979118601,-0.897578761418235,-0.8410806264896937,-1.4749453679412738,-1.8784262241659768,-0.13996933273220752,-0.4773421358283532,-1.6438046008772877,-0.7614077373257893,-1.4376415958297637
patch_x10304_y14784,0.4582087837607825,-1.1800732723797396,1.7168527653444867,1.1454396507412197,0.3536458371869366,-0.42815622756590843,-0.5665319736492515,-0.12882159668209542,0.6216342763940395,0.44400795324742454,0.2899795583560865,-1.4238806461522238,-0.1776236242332784,-0.666644910988286,2.0138231207956183,-1.6235805634235432,-0.795707221651552,0.9068134088966666,1.1377672614072716,-0.2501018958054404,-0.46815366798155145,0.7605653071596965,0.3378567132544717,-0.9192346338486361,-1.1741131678584669,-0.5648616044489874,0.024198082992647498,-1.781167241068375,-0.9145534387804787,1.0263045757041593
patch_x10304_y15680,0.17755022832094722,1.2787633112439518,1.5310114954822542,0.528458336976679,0.33821012245599574,-0.6230854759053718,-1.4281732963313127,-0.3466207729608655,-0.7382751216967237,1.0451938677524975,0.11383991973595924,-1.5462486422658517,-0.7434366203696193,-0.4223801124992047,2.1229280659243477,0.36521421669307935,-2.090891061774773,1.2831303941519028,1.0791450855327744,0.2819364492515812,-1.0108880226788077,0.7542468152012887,0.13898751057561612,-0.14484957208422425,0.05721013942293934,-0.41523984890488425,1.1108775590213449,-1.0308674851597244,0.08720235137908934,1.3116380593283132
patch_x10304_y16576,-0.04384445006712934,-0.936875370275695,1.0982462832605198,1.021924492110861,0.3690815519178785,0.14489525360906946,-0.6375902053326058,-0.5195115122731789,0.13905640244594242,-0.04697617951128658,0.8125757735243431,-0.13609099447890313,0.25566793300602725,-1.2381578005809797,0.4760246817230492,-0.7320290178036242,-0.3204902828535312,-0.0007348688701905052,0.44203761173565087,0.6377070946676553,1.2562403569646952,0.3006344879876533,0.9262037020947519,-0.4079234045906632,0.013723060586953792,1.1720340246922718,0.2189175744392179,-0.8075035594896316,0.4891129743322096,0.8795685688813828
patch_x10304_y17472,-0.5599924307321057,1.735020184542097,1.6471154891522335,0.37824186229044265,0.351359064634205,-0.3356929768743734,-1.159544375732918,0.4820205997911642,-0.2937708400921892,2.043846659454554,0.7305209253515065,-0.039597363293586096,0.0065340088058715995,0.21113603551080776,1.3735603904740357,-0.34809113937292485,-0.4254498027266656,1.3675865947235395,1.4636041673018518,0.010141564346185964,-0.020151976376392287,-0.9639201894140169,-1.129212394928824,0.7826059544540046,0.06032111826190824,-0.43787333824858926,1.4426238427186244,0.3736033880268431,0.9815058646331591,1.387081094597072
patch_x10304_y18368,0.33143848764728334,-0.8222701625115366,1.4925986756258822,0.5047380967357334,0.2924746714013563,-0.5171790338941676,-1.3612544921323018,-0.22369572703015356,-0.9248907803611808,1.653380678978528,-0.0780904866022885,-1.9866359671039877,-0.7859449254156875,-1.0426729246878934,1.1427351266695094,-1.2413200709900087,1.679715659968158,0.7735822483892186,1.1072936140293215,-0.9522661133028814,0.5080644370720143,-1.0694066870672134,-0.7920180290078849,-0.6265433666875609,-2.104747454772856,-0.6997932690110552,0.7529799147396087,-1.290140505249705,1.0563412922658642,0.9848022390220187
patch_x10304_y21952,-1.3857302892919496,1.045178316302567,-0.09784577595592724,0.02959027180319234,0.3502156783578398,-0.14618811668254234,0.04621642788115586,0.7988019805715098,0.8417776452762473,-0.4659004024917858,0.5175735614991831,1.310832442332451,0.630982611454179,0.7979103156410027,-0.7372832638269465,1.0184564439651378,-0.27589268332270667,-0.5105285509482603,0.39689195538518074,0.657763700300486,0.40437850116815266,0.914457278742422,0.8716803861282374,1.0491765963982496,0.4439389295638082,0.8372271604364714,0.4019935998607462,0.7347201825743008,0.25701509249403165,0.4399365128257837
patch_x10304_y22848,-1.3623214699836057,1.0826325529395593,-0.18767944228568384,-0.15418859890211972,0.3610778479833155,-0.9431487105838716,-0.49367232166022734,-1.5484271874551507,0.7967472320410408,-0.6474683670908801,0.49660547721616344,0.719002993172176,1.0516980683992898,0.7199413321656634,-1.4036494785132159,1.2258180172607505,0.3872554422315671,-0.3306913944384954,0.46138580696960474,1.0727922650863557,1.476225014824541,1.4443516384943293,1.2468905086476834,0.6573594243947739,0.5667774259192007,0.394672962068408,-0.9049036302111072,1.237057048568231,0.3265816963925679,0.41007439447468097
patch_x10304_y23744,-1.1259253651373653,0.7868299016887218,-0.2118908650814574,-0.12205247959615505,0.3444987469760083,-1.0364288184972483,-0.9817139738306992,-0.4062491611249491,0.4506302763042504,-0.5284081108477902,0.5685046674036827,0.14982821898457854,0.189397575733448,-0.03341626779945915,-1.3978633690763898,0.7768402472285859,0.28062241045464253,-1.0107102457940513,-0.7002502395900579,0.6425070133239774,-0.4536882697622904,-0.678540097059386,-0.4323085278397978,0.8767467189224518,0.5648534362949853,0.4473814057365835,-0.5938846903246101,0.04286310197127603,-0.08824248412028961,-0.3930450150947526
patch_x10304_y24640,-1.074656753835286,0.4553563502717424,0.21161799780019652,0.1788726811588316,0.3456421332523746,-1.5358250534318885,-0.5057104427444035,0.19407061141137835,0.6249443897175986,-0.5483373761950738,0.5547217161920048,0.04755110394539104,1.1285409597826221,0.7026209527178457,-1.3612056634112422,0.7064874210259502,-0.38506396146771554,-0.06486490250161318,0.2680631980633557,0.6505027108352589,0.6996949178294073,1.0461165885236698,0.9092109094827968,0.7059270811011166,0.5518528403005403,0.5764884162054545,0.6295079749299234,0.727183491447846,0.2643735895656671,0.7029397024591432
patch_x10304_y25536,-0.4836664917196865,-0.22231220091968537,-0.5606772996771011,0.7377570658314664,0.32677625969233587,-0.30534596893245575,0.27386647014929144,-0.861854056535507,0.10308303453069857,-0.15521647466998328,0.06126844722064403,-0.9080902569282789,-1.3296002401419875,-0.8213321899305223,0.1444781781164398,0.08883442567430884,-0.14756046813564613,-0.5319001137163262,-0.5469041071654128,-0.7853735697469272,-1.6583930377917726,-1.937225738989184,-1.7255591691060075,0.6571313661135068,1.1401409727624847,1.2774072351639585,-0.8743425564971999,-1.1887467497243323,-0.08612609963579904,-1.2763947365190473
