barcode,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic,Glycolysis,Inflammatory_Response,IL6_JAK_STAT3,P53_Pathway,DNA_Damage_Response,Complement,Coagulation,Oxidative_Phosphorylation,Reactive_Oxygen_Species,Wound_Healing,Fibrosis,MYC_Targets,E2F_Targets,G2M_Checkpoint,Mitotic_Spindle,Unfolded_Protein_Response,mTOR_Signaling,Interferon_Alpha,Angiogenesis,Apoptosis,TNF_Signaling,ECM_Organization
patch_x10528_y2016,0.46793498333255834,-1.186601828848088,-1.4662883903043595,-0.382630791815321,0.3530741440487535,-0.4185206173024091,0.10049262929931005,-0.12025797581912188,0.13551770025978108,-0.06765611322765892,-0.9581537330406834,-0.5311776399154957,-0.9002241708550272,-0.272867602210042,1.4454956666028522,-1.3979764498328313,-1.0874879705674585,-1.2946465706123218,-1.402195266589208,-1.194380043131293,-0.9955681482028422,-1.1075816846167579,-1.0887622181887107,-0.7852300038654038,-1.5592896135842516,0.5204212087100734,-0.4107893790395069,-1.1440325762670334,-0.44293512856822426,-1.6015505142914759
patch_x10976_y11872,-0.7223705083287206,1.9727926631803103,1.535423006220412,2.1652529030648555,0.3690815519178785,-1.267136487588647,0.20606588480760457,-0.568603773196486,1.4999299500315133,0.7335910508115008,0.86693522017211,0.8257026018779031,-1.7613507391222933,-0.25939996722956676,0.8042544236956297,-0.11188857048327429,0.9700367514499014,0.7287951093419479,0.9626185504059119,0.38881690730501145,-0.9410605846845352,-1.4051395775317765,-1.5967934326029498,1.0094675418702197,0.23091822393467087,-1.1308685119085047,-0.5436976419287077,0.827424905073418,0.8292309012093416,0.532049761238274
patch_x10976_y1568,0.4971135820478897,-0.7471802948331904,-1.4282294782601064,-0.759096204757267,0.3553609166014871,-0.3977145208042334,-1.2826514522794934,-0.0967923060528642,-1.4025449634293212,-0.0570304065634,-1.1038186449320382,-0.7602110651974484,-0.9012566802802991,-0.3071546708336895,1.2436476381791741,-1.9249066514095268,-0.40752865763222546,-0.785193469358272,-0.7805154292151709,-2.0783494627965204,-1.3147622380223054,-1.080847156327165,-1.059377418186014,0.046811100988256124,-2.14881639412721,0.3182355964154874,-0.19650618390454622,-0.7252858615840158,-0.8676600048872644,-1.2346818355678386
patch_x10976_y2016,0.04995567800644938,-0.7138931572642377,-1.181198973554171,0.9168641455789035,0.3616495411214986,-0.7219144342717055,0.2255010378212148,-0.4487773525467307,-0.3262746605762758,-0.11585091372185072,0.08846710990016657,-0.5510139289073192,-0.7653706765162139,-0.11115486356421372,0.44824077094936693,0.02146978418481874,-0.23891802376208976,-1.2329887634668915,-1.506405010179868,-2.0339671169140123,-1.4842201980777618,-1.2824547407302116,-0.8264904750528359,1.011248006219889,-0.9696490927115483,1.4987671145854233,-0.3572666041859957,-1.2833008654806213,-0.6430050619472406,-1.64925728714696
patch_x10976_y2464,-0.3177441210587802,1.3767739146363343,-0.5563254957179317,0.579075623393895,0.36622308622696276,0.6939186592929271,1.4344434059405995,0.6202155802403974,0.150727809359189,0.14378182149499472,0.5246074823744166,-0.021059835994173493,-0.43616370030230733,1.1055852634529149,-0.04765606968793319,-1.239536970800707,0.0855482369080919,-1.4602489478755314,-0.9377522457908744,-0.6628776466724136,0.09682850236525772,0.37528401238050313,1.1336060980059606,0.06382847485206453,1.1626172199109772,0.5653122897994322,-0.6171905542944458,0.7926534049879499,0.5345121625762315,-1.1191243888767672
patch_x10976_y2912,-0.5733453487882739,1.5091198999374447,-0.27702462433002323,0.647145416575645,0.3725117107469753,2.8870544468983574,1.3559105639191131,1.0627317678118817,0.6772514341695149,0.24992134060531257,1.0794334508159769,-0.8284622465373579,0.2620648708500553,1.2161256989746334,-0.3460795964194367,0.5504591600458221,0.8971254771439939,-0.36839206367495136,-0.1682804975384941,0.31432313107381776,-0.11763768515532963,0.925342559494755,1.154030775590435,0.2489016129265507,0.06829021736479751,-0.00757534243895249,-0.2900443798334453,1.1274589222632743,1.0387456974572673,-0.8032935651316172
patch_x10976_y3360,0.2779179462310154,1.3275452935994092,-0.6439824678882796,0.7851734904219575,0.3702249381942448,1.5262487530755617,0.5230392015182274,1.3570212120946823,0.6689322186699814,1.2712792456044293,1.5257320914335895,0.9494246077429751,-0.11362359995275521,1.55997355292316,0.6032764520151822,0.7475258652195805,1.3693381582156172,-0.6474377331991833,-0.5486820455704817,0.2612311099259497,-0.0970089640793678,0.8965933048228938,0.4801266134576819,-0.35056466806497044,0.010089751603222515,0.660956241635669,-0.3740763221685021,0.6824291298711664,1.7164629823453923,-1.1090498525634984
patch_x10976_y3808,-0.44913024069786867,1.3735636304406673,-0.05197725129317818,1.4909828842672281,0.36679477936514593,0.9614498915338334,-0.21515564938233442,0.6421048552434087,0.5348933563704653,0.958982431041383,0.5193239777875377,-0.06311461702240624,-1.222194978412722,1.2979281737284896,1.188905727325812,0.06344800292951741,0.6149937302808757,-0.7613692547915898,-0.4633762823505409,-0.44389294756085945,-1.2546908457064136,-0.9990908697069482,-0.7928690274442878,0.33635992293360184,-0.7526228017194194,-0.4067431980928782,-0.9486107179499202,1.4371847263880246,1.2512574518826316,-0.7107914389712072
patch_x11424_y11872,-0.8353437068592018,2.077228316049416,0.8874130496277196,2.273350014007927,0.3702249381942448,0.3519564927309902,0.4134702411641482,0.004187268002294867,1.7902067600602323,1.1529231892017364,0.8776388849221096,0.4251763074693148,0.2103195978999617,0.8744991376853571,0.7854380083930852,0.7434499761559968,-0.26931112114971145,0.9805187336690873,1.1538213135065762,0.48748932654898314,-1.3818806177640712,-0.42364925306423873,-0.45593983710926117,1.121833454103641,0.2530510015295411,-1.0555608145793243,-0.31781311728782047,1.045614301576499,1.0756632081881972,0.7954401117853006
patch_x11424_y12320,-0.7039896396464648,1.7898612040937705,1.015876955602977,2.0177122933824565,0.3639363136742302,-1.2617644216895285,0.6045182475118006,0.3952522717743335,1.046164903208943,1.1848438158778198,0.5684630163487645,-0.7689815375782427,-1.5458952387805829,0.32948718295551227,1.5407798880636179,0.17024384596490777,-0.3088711216666459,0.7121636633758726,1.1134639051691677,0.10567535532102713,-1.836340383861569,-0.8229586477538207,-0.07362421279801624,1.2422931938142776,-0.05721936030909163,-1.0762922979813747,-0.4479701263381213,0.041398806942242725,0.28440419171891085,0.5441910951647161
