barcode,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic,Glycolysis,Inflammatory_Response,IL6_JAK_STAT3,P53_Pathway,DNA_Damage_Response,Complement,Coagulation,Oxidative_Phosphorylation,Reactive_Oxygen_Species,Wound_Healing,Fibrosis,MYC_Targets,E2F_Targets,G2M_Checkpoint,Mitotic_Spindle,Unfolded_Protein_Response,mTOR_Signaling,Interferon_Alpha,Angiogenesis,Apoptosis,TNF_Signaling,ECM_Organization
patch_x10080_y10752,0.17813670643457555,-0.4007354733610195,-0.5004933533018922,1.0412201216865378,0.33012504364401574,-0.0622718055298987,-0.45410499613233596,-0.8514215409072945,0.4269939141982716,-0.390542131858495,0.44068428750129074,-0.22852341042601584,-1.6537816047166176,-1.3598396391951573,-0.5298364101564532,0.5155794624062494,0.3499969833341386,-1.2346294053064277,-0.6352106708257599,0.3467942293342605,-0.7975981133134243,-0.8509972427353348,-0.39969018661037387,-0.02303589000816911,-0.6009396103198584,-1.5075257464219114,0.09706290805725774,-1.179419550761106,0.2320382638372856,-1.0426482804586688
patch_x10080_y11088,0.3341451795815211,0.05764293344032223,0.1850765756069421,-0.153666282402336,0.3583440379903888,-1.1865177209300175,-0.07596735156118492,-0.9370571038187276,0.765393252436051,-0.32639560524082506,0.21310947717051232,-0.5090229983918576,-1.754252168772427,-0.3246391977512299,-1.702283320531178,0.15260969515443612,0.8057356652122903,-1.3210308560661113,-0.43845544772366607,1.0920721808153127,0.5336509970080362,0.12101671776920916,0.3525374238110503,-0.6978853977489154,-0.40548638520513536,-1.4696085622411972,-0.046745488958534684,-0.8130801454261329,0.17739203397470366,-0.5696503882032566
patch_x10080_y11424,-0.15118349395281563,-0.11993283305696677,-0.41133802093282595,1.087581552599033,0.3622946971988823,-0.8421380082629456,-0.4333217771419335,-1.2387525512503548,1.1034242394981453,-0.8205951490433441,0.4821616477084349,0.3748390396618378,1.6142653109409932,-0.19332826756135993,-1.9006773947463358,0.6759747209934257,-0.6948735266669152,-0.8597548737763292,-0.5424987469268842,1.1910678146880325,0.9330085371736255,1.1985680296813985,1.1959243455019324,-1.1084892715870718,-0.15290542077178543,-1.0993750113259297,-0.6603871708069072,0.7860319736048552,0.11160234286998381,-0.8931563016737438
patch_x10080_y11760,-1.1356393961056397,-0.1976309690785637,-1.2890557869889645,1.0237509513565863,0.34931395979955054,-0.8005433993081329,-0.24246911347191427,-1.3825659251555875,0.7953220787276407,-0.9154730837792971,-0.12728494588288858,0.8000569012027233,2.0182280796952474,-1.1813959713776012,-2.442314517226402,0.6933854222849539,-1.0497512835664546,-1.602503991733617,-1.449305137346174,0.9741184192477098,0.6268308341736063,1.0088796020836828,0.7184356538841808,-0.19710628414320766,1.1158308343399308,-1.3482767765588812,-1.3919439597201204,0.6195053042906243,0.45529958949964294,-1.63328281719473
patch_x10080_y12096,-1.0763965662718107,-0.2613285206745084,-1.6303881626071848,0.23640957385224537,0.3143224068100458,-0.3780099811730118,-0.11220054721074556,-1.3346507887646661,0.7447054200604968,-1.0431372319915542,-0.4959863480769124,1.3234204321857397,1.6352643557075348,-1.643908650356049,-3.093349060508058,1.0393699577174558,-0.3602809793597231,-1.830698299362105,-1.540387697106943,0.8648628660266866,0.8184122258681181,0.8719825038809643,0.8618506829822709,0.4148853548611482,1.453421063925321,-1.0983101414711531,-1.4887148488108461,-0.22626290232007973,-0.1263124308073048,-1.7471634505692295
patch_x10080_y20160,-0.054662886090591,-1.4141332658060746,-1.2427405845853186,-0.9049411362358237,0.30585670850613317,-0.7931611676582018,-1.5306003650038098,-0.5237635656723593,0.838598982911321,-1.5335924167610495,-0.8494090792906661,-0.8770800975898649,0.07116364283852752,-1.1437833558650916,-1.5397472111162944,0.7805534008966466,-0.9303750020353215,-1.5362674131259386,-1.7013940777064358,0.8476331004905255,0.5701631504656477,0.7194634288686007,-0.1789945397395214,-0.7177781042060898,0.5401358525110888,-1.6826641300112821,-1.379632630336457,-1.0992329780418224,-1.151317738083261,-1.5099116071777419
patch_x10080_y20496,0.8628624923053624,-1.281909710376072,-0.9707320251830021,-1.6088018606864085,-2.845076200210034,-0.11446098038238388,-1.0984248436320656,0.20033269405653573,-1.9087519255900087,-0.8184877018271945,-2.17815808032307,-1.7737207836486821,-0.6445407721078928,-0.9430544862179275,0.3517280364837098,-1.9200253321490752,-1.634193769220881,-1.0183488944871402,-1.0794698509002583,-2.0773855556612184,-0.9523579479339579,-0.3437527240048512,-0.683626787216598,-1.9093160434377472,-1.6700947222892084,-1.276281475846985,-0.6302317623289944,-1.2883345624507474,-1.463607551198759,-1.3236356256431503
patch_x10080_y9072,0.8906787240417441,-1.2314559569335009,-0.9371047459772651,-1.57966289814541,-2.7925888707257776,-0.0942798500561468,-1.08614352063375,0.22228530264414967,-1.8656566544307143,-0.9699295569435427,-2.2791033940417535,-1.7412900403818272,-0.60015144520409,-0.9208342441880524,0.40971964059653565,-1.8934857231285258,-1.5618434208631686,-0.9864618349884693,-1.0569677831606492,-2.0617559612448546,-0.9228691717776223,-0.7414330314560117,-0.6547197347653727,-1.8741707542459995,-1.6342410811558952,-1.2339588793013676,-0.5969708731433311,-1.4022523966750287,-1.7006064434192734,-1.304012382238847
patch_x10080_y9408,0.7121296967309245,-1.546964029143568,-1.1511929822798044,-0.6031999573458511,-3.107512847631316,-0.2279140304337916,-1.1704188060359821,0.0788797171337344,-2.1281558604469906,-0.24811753960552702,-0.5364098820389602,-1.9503567499044696,0.24838716223127488,-1.065569372601238,0.6730800038848693,-0.978731565454727,-2.010019527943171,-0.8346224604788698,-1.2007773780720727,-2.1584925286276975,-0.9344104625689836,-0.8968024418671535,-0.48392649481105965,-0.9402327318354479,-1.8591495085712604,-1.4881690577416393,-0.30973960396930217,-1.479013461515721,-1.0942142149200942,-1.4282519460006229
patch_x10080_y9744,0.21069904144764148,-1.3567939217249967,-0.941009597292142,-0.9402211564633867,-0.1755593350430137,-0.6075825127017246,-0.6358905134671788,-0.3181022852199804,-0.22021650640349863,-0.1711682374255401,0.11708225116962191,-0.7921769667107176,-0.6001576996386341,-1.4770991829824376,-0.2707033767177424,-0.4478287357833654,-2.2312526002093875,-0.999961465752555,-1.4704274876961396,-0.7285906643647866,-0.38815464784950765,-0.589426060546042,-1.0204087468713114,0.02068913096353691,-1.746910469069065,-0.7358375449619285,-0.8248314953089287,-2.0507229235934843,-0.8639704566370372,-1.619493597542998
