barcode,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic,Glycolysis,Inflammatory_Response,IL6_JAK_STAT3,P53_Pathway,DNA_Damage_Response,Complement,Coagulation,Oxidative_Phosphorylation,Reactive_Oxygen_Species,Wound_Healing,Fibrosis,MYC_Targets,E2F_Targets,G2M_Checkpoint,Mitotic_Spindle,Unfolded_Protein_Response,mTOR_Signaling,Interferon_Alpha,Angiogenesis,Apoptosis,TNF_Signaling,ECM_Organization
patch_x10248_y10248,0.08135799616910437,-1.3015109111106946,-1.4001337929291755,-0.5016820249036291,-2.812648718535563,-0.43280468623103363,-1.1203827546409764,-0.26952512665725015,-1.1354516570418591,0.36479521602152754,-0.40524728360200624,-0.806130604658118,-0.2826030337746068,-1.1141108314683834,-1.043646955658274,-0.3291280557786568,-0.730595410667328,-0.8905904968843629,-1.1614082657796683,-1.026023911899816,-0.938922826181177,-1.0795499969581117,-0.6414572109948692,-1.1033656833328174,0.6296820364018618,-1.194757608090801,0.0672271377001857,-0.3556962047661396,-0.22996175001410513,-1.402252461961813
patch_x10248_y10584,0.01978357606562919,-1.3089663803192342,-1.4555379958310901,0.7749156059031057,0.3388054809745083,-0.4732523027923707,-0.34260314685371096,-0.31420397257398947,0.5576716143418794,-0.24615074537379106,-0.46520969727202693,0.1702468554643133,-1.0069555148955212,-1.1535617893816388,0.7797515595188764,-0.16467478859489082,-0.8266815033604789,-0.9384152439354891,-0.904427114481385,0.13396664921025075,-0.8269445970109444,-1.1241500885802227,-0.4166953885284948,-0.317503157901892,0.0718300914355932,-0.8720519260654075,-0.6287958528081573,-1.4515073988196538,0.23101559896437915,-1.3340456596165486
patch_x10248_y10920,-0.013534089606797351,-0.2388753923097233,-0.6278007274601946,0.23322255790531152,0.4664753680973126,-0.4960040871081214,-0.2869100764165609,-0.341758825016802,0.6689104415926492,0.028023762971210897,-0.6181169906829844,-0.44429452421565,-1.4016023966306879,-0.8047022407915061,-0.5598778511542625,0.1801841426105452,0.3428818234868829,-1.552815863259574,-1.1007788803780956,0.17802322235959284,-0.8953373053068572,-0.5912779255813864,-0.6629655308794832,-0.2900593346517156,0.009655998061567703,-1.28851500697734,-0.7482320727622819,-1.3237778766255144,-0.0474114225452909,-1.008215974573902
patch_x10248_y11256,0.09527550208290123,-0.007006883982115581,0.2296028791408805,0.0746040657182129,0.4565153059813497,-0.3989517897612203,-0.23083995583998063,-0.2587465723894004,-0.44906428013090094,-0.41433005811327045,-0.30328121876340824,-0.12817085025629166,-0.10528849825232774,-0.7775350479242429,-0.66725431426743,0.4891398745498849,-1.4716854666524841,-0.5939177797007456,-0.14856583174669896,0.3877482758049463,0.317050573284198,-0.4495287490412269,0.19411075854403784,-0.9377838889679406,-1.1213894255864907,-0.43595819061521446,-0.050820193365806905,-0.9745302035987337,-0.3989305889289213,-0.3531552088829457
patch_x10248_y12264,-0.5847844459777298,-0.0730090125276818,-1.9928190895185511,0.14209447778679618,0.3650638265529581,-0.9000406047153812,-1.3765713844203735,-0.7927196277717296,1.2208684254669124,-0.9251408678943991,-1.0092422512311183,0.6346622432247748,0.6784831404774783,-0.505643907514302,-2.179555930245783,1.2465725073379572,-0.23054385274430872,-1.3154817980362064,-1.1148018546305118,1.1059036943449476,1.6559096115722747,0.8661228812798498,1.071895121121063,-0.8365960030434166,0.35876371973587223,-0.6826451199009121,-0.9413058904330978,-0.4493903103690716,-0.8794579471131091,-1.643569053159722
patch_x10248_y12600,-0.46975415088716393,0.3279519181480986,-1.1502069814328546,0.19172906441881635,0.47869908069417694,-0.8112317074828821,-1.3244262878411996,-0.6964949537837372,0.9084375874837507,-1.5322077065073183,-0.032610685041360846,0.9498357348223692,-0.1876427648201322,-1.4867893083568908,-1.2912100490440654,0.7445862506332456,0.4163146122837303,-0.6342782469201358,-1.1038970763339762,0.5860425979604869,0.8859493032887026,1.0982213853866583,1.0592661807800408,0.47522484938106524,0.3124615116309908,-1.9358155160463437,-0.7298411741469685,-0.27711130943097334,-1.3803879802097405,-1.4313123120426465
patch_x10248_y13608,0.9390420850067313,-1.4342484710583794,-0.28504384332788285,-1.4908574315815213,0.4959028243490228,-0.2525490037294276,-1.0195957012307904,-0.07759732162971017,-0.37057471629109207,0.18084424608930114,-1.3648629030544357,-0.7993782498062652,0.02064003782022962,-0.07230147924749476,-0.6351604852322086,-0.6331978570778056,-1.927037649466832,-0.4603108960153322,0.21328064558188126,-1.0558671215708586,0.22638732062634756,-0.8928805144503932,-0.9144340709488403,-0.1200979539268305,-0.3908221922962429,-0.9690587465502234,0.581096642710703,-1.4132902970374634,-0.8698179508260452,0.2932619888432201
patch_x10248_y13944,0.20452437442449345,-0.9086109840172012,0.08849567341606178,0.27195753204379036,0.47462450982855603,-0.7815554670710317,-0.5184978671849129,-0.6522507269907037,0.9388514874218542,-0.9541316666706781,0.3107557861197516,0.2503971874563832,0.41072350151989,-1.2304134375602849,-1.8789662695488527,0.8809440451231523,0.7835351085056839,-1.4732921698085226,-0.8862485094748593,0.9294029108609554,0.10812621661234724,-0.4085122900415637,-0.23469975662997383,-0.5310300330454624,0.4424278358603044,-1.5160236442536281,-0.8207569245165964,-0.7869881016981665,-0.21415756187364018,-0.7922451223944981
patch_x10248_y14280,-0.0016198610593795683,0.5107604637034355,0.9936669115552559,1.3398809034689436,0.48730095252159983,-0.483254294931178,0.44836117143058746,-0.3373257099550236,0.6632400200886632,-0.4236976955933356,0.2862116103217894,-1.615306044720486,0.23147277134277117,0.7157371846105581,-0.5632902942469923,0.9541736383505867,-0.44260351934570513,-0.3147191683058752,-0.0493943686648201,0.2784531139290122,0.09970851585389591,0.030715640768649983,0.030408143099583753,-0.04840031296624899,-0.6074261056822472,-0.5176043079306877,0.663982623713175,-0.1516746692838052,-0.21415163699525785,0.1637823758262217
patch_x10248_y14616,-0.32889212133538026,0.5491163541509959,-0.7994363745361523,0.389658459023178,0.3963022031893886,-0.7192353622061466,-0.476106717879329,-0.5965325553318924,1.0351584193311785,-0.018717400022494078,-0.13374764799570793,-0.07138091998554558,-0.693757632398164,-1.0903472088162227,-1.079926921895719,0.8887702084142065,0.15308812732143892,-0.7374190417186526,-0.6251205152028129,0.17525143848061336,0.09362721369366919,0.17585731876082547,-0.1706344835447409,0.2177053413461873,0.6909668756512582,-1.3710761402874534,-0.3778852588908056,1.3585541806650892,0.4404719531898928,-1.159935181283314
