barcode,tls,tgfb,emt,hypoxia,mhc,icp,ifng,toxic,Glycolysis,Inflammatory_Response,IL6_JAK_STAT3,P53_Pathway,DNA_Damage_Response,Complement,Coagulation,Oxidative_Phosphorylation,Reactive_Oxygen_Species,Wound_Healing,Fibrosis,MYC_Targets,E2F_Targets,G2M_Checkpoint,Mitotic_Spindle,Unfolded_Protein_Response,mTOR_Signaling,Interferon_Alpha,Angiogenesis,Apoptosis,TNF_Signaling,ECM_Organization
patch_x12096_y12096,-0.15911734921865708,0.5866098655188389,-1.428736936777597,0.2258130288913428,0.3199662056793202,0.32269719299779037,0.630796177932635,-0.6083796575967507,0.7111616113418228,-0.15702596752938575,-0.08733625058280937,0.45553249275604757,-0.7334700316613462,-1.4434695948906666,-0.26038265569517105,-0.0764439754927029,1.8384830885624206,-0.9454480033391199,-0.5582562949243054,-0.11378964320158713,-1.1962625746558584,-1.0301435620811972,-0.830096224798326,0.22378486719905977,1.4026933684474878,-0.5537616103141335,-0.7609388935602351,-0.25592658185150857,-0.05396919296252361,-1.3254825746661438
patch_x12096_y13440,-0.47313716885032586,-1.9461560600811474,-2.5604371637512506,0.4252321923389121,0.3431057810433475,-0.07092746802118495,0.03369603659517031,-0.4966296850796117,0.27097512564207654,-0.5841452830378162,0.46364770451426307,-0.34522497482222764,-1.0110694331190675,-0.9335319006806309,-0.7223573646377244,-0.0007539483182126621,-0.5561034661282018,-1.51041757097417,-1.3365800334323554,-0.18247526401819325,-0.9852403383983078,-1.3750416044159004,-1.3578820035338512,1.2884694699101946,-0.256264450704376,0.4266860506358666,-0.15724605349643794,0.6485142110515265,-0.1466267119220964,-1.7058266778431066
patch_x12096_y6720,0.8456311983093731,-1.3075791638819392,-0.9898310138581048,-1.6232825036564764,-2.870473295121771,-0.12788581925157516,-1.1079534563031728,0.1863999239003114,-1.930587823853001,-0.638485294418711,-2.328280370166564,-1.7924290015800766,-0.6663131269528895,-0.9570180262913489,0.31904185962011383,-1.6338160813480154,-0.7626936189333001,-1.0360400286778042,-1.0923398118155838,-2.085680874380585,-0.9681323830834565,-0.7799740580873681,-0.7003888627699169,-1.928387421048198,-1.6898965419457497,-1.017965052383585,-0.6487392322709062,-0.7331489623611105,-1.2077202412567207,-1.3348071980432519
patch_x13440_y6720,0.8330769698265803,-1.3343304717501245,-1.0063181750220824,-0.46418078329189466,-2.8941772503727248,-0.13578278329227672,-1.1125060156904791,0.17668096715718737,-1.9526399191284884,-0.6903743878533752,-1.8383862615940323,-1.8085256662469336,-0.6879916354407898,-0.9671567706055266,0.29073141288503473,-1.8155104458292006,-1.7094437894091576,-0.6906177972419446,-0.8449998637623569,-2.0932680561361017,-0.6126600588173319,-0.7912809564438474,-0.7138721291331594,-1.7738818218227599,-1.4681806103687214,-0.9571343077127434,-0.1607280726991588,-1.2623910339712823,-1.2650329419174533,-1.0977437296659922
patch_x14784_y22848,0.824707484171387,-0.9718050523189518,-1.0135823202873977,-1.6444260191587865,-2.914494926302115,-0.14113517003097448,-0.6239480638926982,0.1715836122219838,-1.9630173757287261,-0.7421257886627577,-1.8668692592784955,-0.9685074168529616,-0.7012239717905531,-0.9721350761969217,0.27755150285938834,-1.955302982252813,-1.724012872265165,-0.5505336700223399,-1.019554393650334,-2.097137518831415,-0.9895573621671011,-0.797795336969031,-0.7222698955281366,-1.1445923201795118,-1.7176556748129983,-0.9736444967226808,-0.6744920200602594,-1.49078082125518,-1.3357687267766307,-1.3491289387267371
patch_x14784_y6720,0.8605649864392306,-1.2851552734630192,-0.9732622330844037,-1.6097790819911366,-2.846769339870816,-0.11604037319052367,-1.0995365151103615,0.198157822617516,-1.9097248121462804,-0.9953326077512138,-1.7449030093451048,-1.7765697508463563,-0.645995390642794,-0.9447240399223592,0.9926284903026724,-1.9216777983711117,-1.637093441051442,-1.0204729060389075,-1.0808545935303888,-1.7668995921733774,-0.9541237429133763,-0.7677201352492512,-0.6853665635215344,-1.4905160443887902,-1.672061184749328,-1.2767620243884603,-0.6316958421012748,-1.2913711122600673,-1.721691450201719,-1.324665192838208
patch_x14784_y8064,0.8867401425569471,-1.2393239886594372,-0.9419203029509029,-1.5837494599651838,-2.799925809255835,-0.09673668331325462,-1.0877316227456015,0.2190229954856186,-1.8720344662996093,-0.9735251311365885,-2.2838134060838744,-1.746085801831247,-0.6069553060931514,-0.9241733515969132,1.3977882969749253,-1.897316440279604,-1.5727348711535762,-0.9911669238689644,-1.060185273389481,-2.0641332781949164,-0.9271953694772045,-0.7451637339594197,-0.6588015176346448,-1.8792289781701863,-1.6392715665189874,-1.2400687107572639,-0.6016634365160263,-1.408046826039774,-1.7032038717910252,-1.3067169169601915
patch_x14784_y9408,0.8867401425569476,-1.23961903984916,-0.9416754441217347,-1.5836606216647542,-2.80105456902969,-0.09673668331325413,-1.0875198757973543,0.21909096021808847,-1.8717822364516867,-0.9734613043757656,-2.284073013046825,-1.7461807674045022,-0.6067206902004268,-0.924264418162609,0.40144265710043237,-1.8973665150136054,-1.5720276341217334,-0.991086265202443,-1.0600834540784418,-2.0639309533481023,-0.9269599301466138,-0.745163733959419,-0.659002261054444,-1.8789666998926355,-1.6395459566297026,-1.2397941115907074,-0.6019637605718767,-1.4076982889351257,-1.7033261037144014,-1.3067783836584053
patch_x21504_y18816,0.2546798680278808,-2.3544207850178367,-0.050925827369136645,0.9564995438047683,0.33689760228714544,0.4210748155572801,0.21831231851757055,-0.2829645185333048,-0.528862342752596,0.09145870843881594,0.4320142622984281,-1.2170615859176157,-1.013686007488421,-1.1492927182639958,0.09198167092966093,0.07437187200454126,0.39463685854164027,-0.21756712811539938,-0.7649529924611428,0.06201230976732392,-0.08504122281004473,-0.30216686327064946,-0.018800240471395013,-0.6255896516624982,-1.2376831767227627,-0.295806395382853,-0.5896972557251182,-1.470486028169459,-0.3667925871919109,-0.5611035467386206
patch_x2688_y16128,0.15380671113511046,0.451409847357749,0.7468692179425106,0.10834476382753606,0.155167278696494,-1.000237113614366,-1.0704248861611452,-0.7598050815385555,-0.0524325315053236,-0.11716212264572089,0.7014535687838694,0.49087464124370234,-0.5139354566572039,-0.5569837536829257,-1.441534900293985,0.8681667617318728,-1.1840132071552392,0.29226173784773113,0.704097155747285,0.5111079229728887,-0.20893403738828165,0.2769279406345776,-0.011786736658807449,-0.4399415762073859,-1.6895465814088544,-1.0964636695262933,0.4589471467866553,-0.4192486609893144,0.05717140754353974,0.8964285407872908
